spliced	intron	gene_name
ENSMUSG00000062496.10	ENSMUSG00000062496.10-I	4930431F12Rik
ENSMUSG00000105255.2	ENSMUSG00000105255.2-I	Gm42413
ENSMUSG00000049530.7	ENSMUSG00000049530.7-I	Clrn2
ENSMUSG00000039682.13	ENSMUSG00000039682.13-I	Lap3
ENSMUSG00000015804.15	ENSMUSG00000015804.15-I	Med28
ENSMUSG00000105745.2	ENSMUSG00000105745.2-I	Gm42521
ENSMUSG00000104837.2	ENSMUSG00000104837.2-I	Gm42520
ENSMUSG00000097825.6	ENSMUSG00000097825.6-I	9630001P10Rik
ENSMUSG00000104665.2	ENSMUSG00000104665.2-I	Gm43366
ENSMUSG00000015880.14	ENSMUSG00000015880.14-I	Ncapg
ENSMUSG00000104342.2	ENSMUSG00000104342.2-I	Gm36401
ENSMUSG00000105459.2	ENSMUSG00000105459.2-I	4930449I04Rik
ENSMUSG00000067321.6	ENSMUSG00000067321.6-I	Gm7931
ENSMUSG00000106875.2	ENSMUSG00000106875.2-I	Gm43093
ENSMUSG00000107113.2	ENSMUSG00000107113.2-I	Gm43092
ENSMUSG00000104660.2	ENSMUSG00000104660.2-I	Gm43601
ENSMUSG00000106402.2	ENSMUSG00000106402.2-I	Gm17824
ENSMUSG00000105616.2	ENSMUSG00000105616.2-I	Gm3010
ENSMUSG00000105994.2	ENSMUSG00000105994.2-I	Gm43427
ENSMUSG00000031558.16	ENSMUSG00000031558.16-I	Slit2
ENSMUSG00000092559.2	ENSMUSG00000092559.2-I	Gm20475
ENSMUSG00000106214.2	ENSMUSG00000106214.2-I	Gm43426
ENSMUSG00000105502.2	ENSMUSG00000105502.2-I	Gm42536
ENSMUSG00000105184.2	ENSMUSG00000105184.2-I	Gm42537
ENSMUSG00000065603.3	ENSMUSG00000065603.3-I	Mir218-1
ENSMUSG00000105086.2	ENSMUSG00000105086.2-I	Gm42534
ENSMUSG00000106604.3	ENSMUSG00000106604.3-I	Gm42535
ENSMUSG00000029089.9	ENSMUSG00000029089.9-I	5730480H06Rik
ENSMUSG00000093502.3	ENSMUSG00000093502.3-I	Gm20700
ENSMUSG00000093748.2	ENSMUSG00000093748.2-I	Gm19031
ENSMUSG00000057577.3	ENSMUSG00000057577.3-I	Gm10025
ENSMUSG00000105620.2	ENSMUSG00000105620.2-I	Gm43047
ENSMUSG00000093490.3	ENSMUSG00000093490.3-I	Gm19932
ENSMUSG00000106539.2	ENSMUSG00000106539.2-I	Gm43670
ENSMUSG00000083477.3	ENSMUSG00000083477.3-I	Gm5555
ENSMUSG00000106430.2	ENSMUSG00000106430.2-I	Gm42460
ENSMUSG00000104870.2	ENSMUSG00000104870.2-I	4930448I18Rik
ENSMUSG00000105020.2	ENSMUSG00000105020.2-I	Gm7205
ENSMUSG00000099124.3	ENSMUSG00000099124.3-I	Mir8117
ENSMUSG00000106345.2	ENSMUSG00000106345.2-I	Gm42459
ENSMUSG00000105320.2	ENSMUSG00000105320.2-I	Gm43016
ENSMUSG00000106038.2	ENSMUSG00000106038.2-I	Gm4962
ENSMUSG00000105931.2	ENSMUSG00000105931.2-I	Gm43014
ENSMUSG00000105273.2	ENSMUSG00000105273.2-I	Gm43015
ENSMUSG00000106267.2	ENSMUSG00000106267.2-I	Gm40319
ENSMUSG00000106575.2	ENSMUSG00000106575.2-I	Gm42613
ENSMUSG00000104847.2	ENSMUSG00000104847.2-I	Gm43177
ENSMUSG00000097145.6	ENSMUSG00000097145.6-I	9230114K14Rik
ENSMUSG00000105328.2	ENSMUSG00000105328.2-I	Gm43180
ENSMUSG00000072941.6	ENSMUSG00000072941.6-I	Sod3
ENSMUSG00000106380.2	ENSMUSG00000106380.2-I	Gm3519
ENSMUSG00000104829.2	ENSMUSG00000104829.2-I	Gm43685
ENSMUSG00000095078.3	ENSMUSG00000095078.3-I	Gm5866
ENSMUSG00000029186.13	ENSMUSG00000029186.13-I	Pi4k2b
ENSMUSG00000029179.15	ENSMUSG00000029179.15-I	Zcchc4
ENSMUSG00000029176.14	ENSMUSG00000029176.14-I	Anapc4
ENSMUSG00000106538.2	ENSMUSG00000106538.2-I	Gm30301
ENSMUSG00000029188.15	ENSMUSG00000029188.15-I	Slc34a2
ENSMUSG00000061461.12	ENSMUSG00000061461.12-I	Smim20
ENSMUSG00000106981.2	ENSMUSG00000106981.2-I	Gm45495
ENSMUSG00000039191.13	ENSMUSG00000039191.13-I	Rbpj
ENSMUSG00000039178.10	ENSMUSG00000039178.10-I	Tbc1d19
ENSMUSG00000107182.2	ENSMUSG00000107182.2-I	Gm43268
ENSMUSG00000107173.2	ENSMUSG00000107173.2-I	Gm43266
ENSMUSG00000039156.20	ENSMUSG00000039156.20-I	Stim2
ENSMUSG00000105912.2	ENSMUSG00000105912.2-I	Gm10440
ENSMUSG00000106529.2	ENSMUSG00000106529.2-I	Gm18451
ENSMUSG00000106126.2	ENSMUSG00000106126.2-I	Gm43781
ENSMUSG00000077507.3	ENSMUSG00000077507.3-I	Gm24235
ENSMUSG00000106113.2	ENSMUSG00000106113.2-I	Gm43779
ENSMUSG00000105702.2	ENSMUSG00000105702.2-I	Gm43780
ENSMUSG00000105551.2	ENSMUSG00000105551.2-I	Gm43199
ENSMUSG00000083902.3	ENSMUSG00000083902.3-I	Tent2-ps1
ENSMUSG00000105186.2	ENSMUSG00000105186.2-I	Gm43778
ENSMUSG00000105685.2	ENSMUSG00000105685.2-I	Gm43315
ENSMUSG00000106326.2	ENSMUSG00000106326.2-I	Gm42977
ENSMUSG00000088734.3	ENSMUSG00000088734.3-I	Gm23896
ENSMUSG00000088751.3	ENSMUSG00000088751.3-I	Gm24902
ENSMUSG00000104739.2	ENSMUSG00000104739.2-I	Gm3283
ENSMUSG00000104560.2	ENSMUSG00000104560.2-I	Gm8115
ENSMUSG00000105291.2	ENSMUSG00000105291.2-I	Gm18901
ENSMUSG00000105693.2	ENSMUSG00000105693.2-I	Gm43706
ENSMUSG00000104892.2	ENSMUSG00000104892.2-I	Gm6615
ENSMUSG00000051116.7	ENSMUSG00000051116.7-I	Gm8121
ENSMUSG00000104924.2	ENSMUSG00000104924.2-I	Gm43002
ENSMUSG00000029108.15	ENSMUSG00000029108.15-I	Pcdh7
ENSMUSG00000105940.2	ENSMUSG00000105940.2-I	Gm42635
ENSMUSG00000104821.2	ENSMUSG00000104821.2-I	Gm42481
ENSMUSG00000105637.2	ENSMUSG00000105637.2-I	Gm42480
ENSMUSG00000105050.2	ENSMUSG00000105050.2-I	Gm42482
ENSMUSG00000104564.2	ENSMUSG00000104564.2-I	Gm17977
ENSMUSG00000105079.2	ENSMUSG00000105079.2-I	Gm43715
ENSMUSG00000105877.2	ENSMUSG00000105877.2-I	Gm42479
ENSMUSG00000106337.2	ENSMUSG00000106337.2-I	Gm42478
ENSMUSG00000104871.2	ENSMUSG00000104871.2-I	Gm42639
ENSMUSG00000105431.2	ENSMUSG00000105431.2-I	Gm42640
ENSMUSG00000104709.2	ENSMUSG00000104709.2-I	Gm42484
ENSMUSG00000103959.3	ENSMUSG00000103959.3-I	Gm37720
ENSMUSG00000106646.2	ENSMUSG00000106646.2-I	Gm42483
ENSMUSG00000105049.2	ENSMUSG00000105049.2-I	Gm42486
ENSMUSG00000105269.2	ENSMUSG00000105269.2-I	Gm42999
ENSMUSG00000088796.3	ENSMUSG00000088796.3-I	Gm22536
ENSMUSG00000100557.2	ENSMUSG00000100557.2-I	1700029E06Rik
ENSMUSG00000094696.2	ENSMUSG00000094696.2-I	Gm6632
ENSMUSG00000106467.2	ENSMUSG00000106467.2-I	Gm43395
ENSMUSG00000105038.2	ENSMUSG00000105038.2-I	Gm43044
ENSMUSG00000118739.1	ENSMUSG00000118739.1-I	AC121769.1
ENSMUSG00000104889.2	ENSMUSG00000104889.2-I	Gm43043
ENSMUSG00000087034.5	ENSMUSG00000087034.5-I	Cbfa2t2-ps1
ENSMUSG00000106548.2	ENSMUSG00000106548.2-I	Gm43390
ENSMUSG00000105486.2	ENSMUSG00000105486.2-I	Gm3372
ENSMUSG00000089992.4	ENSMUSG00000089992.4-I	G6pd2
ENSMUSG00000106530.3	ENSMUSG00000106530.3-I	Gm42430
ENSMUSG00000105285.2	ENSMUSG00000105285.2-I	Gm43238
ENSMUSG00000090326.3	ENSMUSG00000090326.3-I	Dthd1
ENSMUSG00000090061.10	ENSMUSG00000090061.10-I	Nwd2
ENSMUSG00000090138.3	ENSMUSG00000090138.3-I	Gm3687
ENSMUSG00000060512.8	ENSMUSG00000060512.8-I	0610040J01Rik
ENSMUSG00000087552.3	ENSMUSG00000087552.3-I	Gm15819
ENSMUSG00000106219.2	ENSMUSG00000106219.2-I	5830416I19Rik
ENSMUSG00000029171.13	ENSMUSG00000029171.13-I	Pgm2
ENSMUSG00000087954.3	ENSMUSG00000087954.3-I	Gm22559
ENSMUSG00000029174.19	ENSMUSG00000029174.19-I	Tbc1d1
ENSMUSG00000104947.2	ENSMUSG00000104947.2-I	Gm43721
ENSMUSG00000083100.2	ENSMUSG00000083100.2-I	Gm6044
ENSMUSG00000105730.2	ENSMUSG00000105730.2-I	Gm43838
ENSMUSG00000105443.2	ENSMUSG00000105443.2-I	Gm43837
ENSMUSG00000105105.2	ENSMUSG00000105105.2-I	Gm31363
ENSMUSG00000105251.2	ENSMUSG00000105251.2-I	4930526M16Rik
ENSMUSG00000105352.5	ENSMUSG00000105352.5-I	C030018K13Rik
ENSMUSG00000106566.2	ENSMUSG00000106566.2-I	Gm43836
ENSMUSG00000104961.2	ENSMUSG00000104961.2-I	Gm43835
ENSMUSG00000104928.2	ENSMUSG00000104928.2-I	Gm42565
ENSMUSG00000029178.15	ENSMUSG00000029178.15-I	Klf3
ENSMUSG00000106205.2	ENSMUSG00000106205.2-I	C230096K16Rik
ENSMUSG00000118776.1	ENSMUSG00000118776.1-I	AC130535.1
ENSMUSG00000029185.15	ENSMUSG00000029185.15-I	Fam114a1
ENSMUSG00000077042.4	ENSMUSG00000077042.4-I	Mir574
ENSMUSG00000106186.2	ENSMUSG00000106186.2-I	Gm43627
ENSMUSG00000054920.13	ENSMUSG00000054920.13-I	Klhl5
ENSMUSG00000037890.14	ENSMUSG00000037890.14-I	Wdr19
ENSMUSG00000029195.11	ENSMUSG00000029195.11-I	Klb
ENSMUSG00000029199.12	ENSMUSG00000029199.12-I	Lias
ENSMUSG00000106291.2	ENSMUSG00000106291.2-I	1110003F10Rik
ENSMUSG00000107195.2	ENSMUSG00000107195.2-I	4930589O11Rik
ENSMUSG00000029203.17	ENSMUSG00000029203.17-I	Ube2k
ENSMUSG00000107362.2	ENSMUSG00000107362.2-I	Gm40309
ENSMUSG00000106767.2	ENSMUSG00000106767.2-I	Gm42727
ENSMUSG00000106696.2	ENSMUSG00000106696.2-I	Gm42729
ENSMUSG00000088494.3	ENSMUSG00000088494.3-I	Gm24399
ENSMUSG00000037795.15	ENSMUSG00000037795.15-I	N4bp2
ENSMUSG00000106682.2	ENSMUSG00000106682.2-I	Gm42648
ENSMUSG00000106713.2	ENSMUSG00000106713.2-I	Gm42645
ENSMUSG00000106776.2	ENSMUSG00000106776.2-I	Gm42646
ENSMUSG00000106681.2	ENSMUSG00000106681.2-I	Gm43004
ENSMUSG00000029204.8	ENSMUSG00000029204.8-I	Rhoh
ENSMUSG00000107254.2	ENSMUSG00000107254.2-I	Gm43769
ENSMUSG00000029205.13	ENSMUSG00000029205.13-I	Chrna9
ENSMUSG00000106768.2	ENSMUSG00000106768.2-I	4930480C01Rik
ENSMUSG00000107049.2	ENSMUSG00000107049.2-I	Gm43771
ENSMUSG00000097092.3	ENSMUSG00000097092.3-I	Gm26725
ENSMUSG00000107125.2	ENSMUSG00000107125.2-I	Gm3822
ENSMUSG00000029206.14	ENSMUSG00000029206.14-I	Nsun7
ENSMUSG00000106910.2	ENSMUSG00000106910.2-I	Gm16273
ENSMUSG00000029223.13	ENSMUSG00000029223.13-I	Uchl1
ENSMUSG00000107300.2	ENSMUSG00000107300.2-I	Gm43279
ENSMUSG00000107284.2	ENSMUSG00000107284.2-I	Gm43280
ENSMUSG00000037736.21	ENSMUSG00000037736.21-I	Limch1
ENSMUSG00000082420.3	ENSMUSG00000082420.3-I	Gm6517
ENSMUSG00000106749.2	ENSMUSG00000106749.2-I	Gm43281
ENSMUSG00000107290.2	ENSMUSG00000107290.2-I	Gm43282
ENSMUSG00000106995.2	ENSMUSG00000106995.2-I	Gm33167
ENSMUSG00000037720.17	ENSMUSG00000037720.17-I	Tmem33
ENSMUSG00000029221.16	ENSMUSG00000029221.16-I	Slc30a9
ENSMUSG00000107266.2	ENSMUSG00000107266.2-I	Gm43698
ENSMUSG00000097840.2	ENSMUSG00000097840.2-I	Gm26756
ENSMUSG00000106832.2	ENSMUSG00000106832.2-I	Gm42632
ENSMUSG00000106925.2	ENSMUSG00000106925.2-I	Gm20072
ENSMUSG00000107385.4	ENSMUSG00000107385.4-I	C330024D21Rik
ENSMUSG00000050010.9	ENSMUSG00000050010.9-I	Shisa3
ENSMUSG00000085363.2	ENSMUSG00000085363.2-I	Gm15478
ENSMUSG00000087261.3	ENSMUSG00000087261.3-I	Gm15477
ENSMUSG00000107206.2	ENSMUSG00000107206.2-I	Gm42736
ENSMUSG00000094719.5	ENSMUSG00000094719.5-I	Gm5108
ENSMUSG00000106897.2	ENSMUSG00000106897.2-I	Gm43027
ENSMUSG00000068082.13	ENSMUSG00000068082.13-I	Grxcr1
ENSMUSG00000107289.2	ENSMUSG00000107289.2-I	Gm43026
ENSMUSG00000043484.4	ENSMUSG00000043484.4-I	Gm5867
ENSMUSG00000029208.17	ENSMUSG00000029208.17-I	Guf1
ENSMUSG00000084579.3	ENSMUSG00000084579.3-I	Gm23661
ENSMUSG00000106549.2	ENSMUSG00000106549.2-I	Gm42653
ENSMUSG00000029212.12	ENSMUSG00000029212.12-I	Gabrb1
ENSMUSG00000082705.2	ENSMUSG00000082705.2-I	Gm15616
ENSMUSG00000046808.18	ENSMUSG00000046808.18-I	Atp10d
ENSMUSG00000093400.2	ENSMUSG00000093400.2-I	Gm20647
ENSMUSG00000093644.2	ENSMUSG00000093644.2-I	Gm19560
ENSMUSG00000105865.3	ENSMUSG00000105865.3-I	Gm34144
ENSMUSG00000106136.3	ENSMUSG00000106136.3-I	4933408A14Rik
ENSMUSG00000067219.10	ENSMUSG00000067219.10-I	Nipal1
ENSMUSG00000105089.3	ENSMUSG00000105089.3-I	Gm43717
ENSMUSG00000036087.19	ENSMUSG00000036087.19-I	Slain2
ENSMUSG00000029219.11	ENSMUSG00000029219.11-I	Slc10a4
ENSMUSG00000081849.3	ENSMUSG00000081849.3-I	Zar1-ps
ENSMUSG00000107373.2	ENSMUSG00000107373.2-I	Gm42668
ENSMUSG00000086376.3	ENSMUSG00000086376.3-I	1700071G01Rik
ENSMUSG00000107087.2	ENSMUSG00000107087.2-I	Gm34411
ENSMUSG00000106999.2	ENSMUSG00000106999.2-I	Gm42734
ENSMUSG00000029152.14	ENSMUSG00000029152.14-I	Ociad1
ENSMUSG00000107331.2	ENSMUSG00000107331.2-I	Gm42732
ENSMUSG00000107272.2	ENSMUSG00000107272.2-I	Gm34583
ENSMUSG00000029154.14	ENSMUSG00000029154.14-I	Cwh43
ENSMUSG00000051674.16	ENSMUSG00000051674.16-I	Dcun1d4
ENSMUSG00000029155.17	ENSMUSG00000029155.17-I	Spata18
ENSMUSG00000107027.2	ENSMUSG00000107027.2-I	1700019F05Rik
ENSMUSG00000106968.2	ENSMUSG00000106968.2-I	C78283
ENSMUSG00000087250.3	ENSMUSG00000087250.3-I	Usp46os1
ENSMUSG00000086234.4	ENSMUSG00000086234.4-I	Usp46os2
ENSMUSG00000106973.2	ENSMUSG00000106973.2-I	Gm43415
ENSMUSG00000106943.3	ENSMUSG00000106943.3-I	Dancr
ENSMUSG00000093355.3	ENSMUSG00000093355.3-I	Snora26
ENSMUSG00000049907.9	ENSMUSG00000049907.9-I	Rasl11b
ENSMUSG00000029227.16	ENSMUSG00000029227.16-I	Fip1l1
ENSMUSG00000107165.2	ENSMUSG00000107165.2-I	Gm43747
ENSMUSG00000085657.8	ENSMUSG00000085657.8-I	Gm15984
ENSMUSG00000106987.2	ENSMUSG00000106987.2-I	Gm42575
ENSMUSG00000106806.2	ENSMUSG00000106806.2-I	Gm17906
ENSMUSG00000072874.5	ENSMUSG00000072874.5-I	Gm6116
ENSMUSG00000107162.2	ENSMUSG00000107162.2-I	Gm18593
ENSMUSG00000035946.8	ENSMUSG00000035946.8-I	Gsx2
ENSMUSG00000106900.2	ENSMUSG00000106900.2-I	Gm2040
ENSMUSG00000107192.2	ENSMUSG00000107192.2-I	Gm19583
ENSMUSG00000029231.16	ENSMUSG00000029231.16-I	Pdgfra
ENSMUSG00000099060.3	ENSMUSG00000099060.3-I	Mir7025
ENSMUSG00000106704.2	ENSMUSG00000106704.2-I	Gm42799
ENSMUSG00000106689.2	ENSMUSG00000106689.2-I	Gm18345
ENSMUSG00000005672.13	ENSMUSG00000005672.13-I	Kit
ENSMUSG00000106754.2	ENSMUSG00000106754.2-I	Gm43101
ENSMUSG00000107251.2	ENSMUSG00000107251.2-I	Gm43102
ENSMUSG00000103684.2	ENSMUSG00000103684.2-I	Gm38180
ENSMUSG00000106756.2	ENSMUSG00000106756.2-I	Gm32780
ENSMUSG00000029233.16	ENSMUSG00000029233.16-I	Srd5a3
ENSMUSG00000029234.14	ENSMUSG00000029234.14-I	Tmem165
ENSMUSG00000083152.2	ENSMUSG00000083152.2-I	Apc-ps1
ENSMUSG00000098449.2	ENSMUSG00000098449.2-I	Gm7467
ENSMUSG00000087037.2	ENSMUSG00000087037.2-I	4930432L08Rik
ENSMUSG00000107160.2	ENSMUSG00000107160.2-I	Gm42666
ENSMUSG00000091204.9	ENSMUSG00000091204.9-I	Gm7271
ENSMUSG00000036435.14	ENSMUSG00000036435.14-I	Exoc1
ENSMUSG00000036403.16	ENSMUSG00000036403.16-I	Cep135
ENSMUSG00000036377.20	ENSMUSG00000036377.20-I	Cracd
ENSMUSG00000072852.5	ENSMUSG00000072852.5-I	2310040G07Rik
ENSMUSG00000029247.18	ENSMUSG00000029247.18-I	Paics
ENSMUSG00000036323.15	ENSMUSG00000036323.15-I	Srp72
ENSMUSG00000063820.12	ENSMUSG00000063820.12-I	Arl9
ENSMUSG00000029248.15	ENSMUSG00000029248.15-I	Thegl
ENSMUSG00000119109.1	ENSMUSG00000119109.1-I	AC165975.1
ENSMUSG00000087541.2	ENSMUSG00000087541.2-I	Hopxos
ENSMUSG00000107034.2	ENSMUSG00000107034.2-I	Gm19060
ENSMUSG00000029249.16	ENSMUSG00000029249.16-I	Rest
ENSMUSG00000093061.3	ENSMUSG00000093061.3-I	Mir5098
ENSMUSG00000029250.6	ENSMUSG00000029250.6-I	Polr2b
ENSMUSG00000107238.2	ENSMUSG00000107238.2-I	Gm42758
ENSMUSG00000106828.2	ENSMUSG00000106828.2-I	Gm34648
ENSMUSG00000106906.2	ENSMUSG00000106906.2-I	Gm34728
ENSMUSG00000107232.2	ENSMUSG00000107232.2-I	1700017L05Rik
ENSMUSG00000106985.2	ENSMUSG00000106985.2-I	Gm42761
ENSMUSG00000106996.2	ENSMUSG00000106996.2-I	Gm31049
ENSMUSG00000044058.9	ENSMUSG00000044058.9-I	Mthfr-ps1
ENSMUSG00000107309.2	ENSMUSG00000107309.2-I	Gm43232
ENSMUSG00000077178.3	ENSMUSG00000077178.3-I	Gm25756
ENSMUSG00000107308.2	ENSMUSG00000107308.2-I	Gm43234
ENSMUSG00000107183.2	ENSMUSG00000107183.2-I	Gm18452
ENSMUSG00000119601.1	ENSMUSG00000119601.1-I	AC158548.1
ENSMUSG00000065235.3	ENSMUSG00000065235.3-I	Gm22974
ENSMUSG00000037605.17	ENSMUSG00000037605.17-I	Adgrl3
ENSMUSG00000107226.2	ENSMUSG00000107226.2-I	Gm43594
ENSMUSG00000107375.2	ENSMUSG00000107375.2-I	Gm43084
ENSMUSG00000106746.2	ENSMUSG00000106746.2-I	2900064F13Rik
ENSMUSG00000106926.2	ENSMUSG00000106926.2-I	Rpl7-ps7
ENSMUSG00000089162.3	ENSMUSG00000089162.3-I	Gm24129
ENSMUSG00000106576.2	ENSMUSG00000106576.2-I	Gm4866
ENSMUSG00000079067.6	ENSMUSG00000079067.6-I	Hmgn2-ps1
ENSMUSG00000106598.2	ENSMUSG00000106598.2-I	Gm43532
ENSMUSG00000105658.2	ENSMUSG00000105658.2-I	Gm43531
ENSMUSG00000104878.2	ENSMUSG00000104878.2-I	Gm43567
ENSMUSG00000064555.3	ENSMUSG00000064555.3-I	Gm24626
ENSMUSG00000106282.2	ENSMUSG00000106282.2-I	Gm2287
ENSMUSG00000029254.17	ENSMUSG00000029254.17-I	Stap1
ENSMUSG00000064859.3	ENSMUSG00000064859.3-I	Gm24524
ENSMUSG00000089851.2	ENSMUSG00000089851.2-I	Gm16579
ENSMUSG00000105704.2	ENSMUSG00000105704.2-I	Gm43055
ENSMUSG00000035851.15	ENSMUSG00000035851.15-I	Ythdc1
ENSMUSG00000118539.2	ENSMUSG00000118539.2-I	Gm53044
ENSMUSG00000106185.2	ENSMUSG00000106185.2-I	Gm7631
ENSMUSG00000104802.2	ENSMUSG00000104802.2-I	Gm5869
ENSMUSG00000035811.11	ENSMUSG00000035811.11-I	Ugt2b35
ENSMUSG00000105315.2	ENSMUSG00000105315.2-I	Gm18635
ENSMUSG00000105192.2	ENSMUSG00000105192.2-I	Gm42796
ENSMUSG00000106217.2	ENSMUSG00000106217.2-I	Gm43368
ENSMUSG00000105246.2	ENSMUSG00000105246.2-I	Gm21043
ENSMUSG00000070702.10	ENSMUSG00000070702.10-I	Csn1s1
ENSMUSG00000119930.1	ENSMUSG00000119930.1-I	AC074046.2
ENSMUSG00000061937.8	ENSMUSG00000061937.8-I	Csn1s2a
ENSMUSG00000061388.12	ENSMUSG00000061388.12-I	Csn1s2b
ENSMUSG00000002240.13	ENSMUSG00000002240.13-I	Prr27
ENSMUSG00000067156.6	ENSMUSG00000067156.6-I	Gm7337
ENSMUSG00000009580.16	ENSMUSG00000009580.16-I	Odam
ENSMUSG00000105888.2	ENSMUSG00000105888.2-I	BC037156
ENSMUSG00000001622.16	ENSMUSG00000001622.16-I	Csn3
ENSMUSG00000055961.8	ENSMUSG00000055961.8-I	BC051076
ENSMUSG00000007457.4	ENSMUSG00000007457.4-I	2310003L06Rik
ENSMUSG00000100704.2	ENSMUSG00000100704.2-I	Gm28434
ENSMUSG00000007907.5	ENSMUSG00000007907.5-I	Cabs1
ENSMUSG00000029280.14	ENSMUSG00000029280.14-I	Smr3a
ENSMUSG00000105905.2	ENSMUSG00000105905.2-I	Gm7709
ENSMUSG00000104640.2	ENSMUSG00000104640.2-I	Gm42623
ENSMUSG00000029281.14	ENSMUSG00000029281.14-I	Smr2
ENSMUSG00000105807.2	ENSMUSG00000105807.2-I	Gm42622
ENSMUSG00000106065.2	ENSMUSG00000106065.2-I	Gm42621
ENSMUSG00000105576.2	ENSMUSG00000105576.2-I	Gm42164
ENSMUSG00000106593.2	ENSMUSG00000106593.2-I	Gm7048
ENSMUSG00000090302.2	ENSMUSG00000090302.2-I	Smr2l
ENSMUSG00000064156.9	ENSMUSG00000064156.9-I	Prol1
ENSMUSG00000029282.4	ENSMUSG00000029282.4-I	Amtn
ENSMUSG00000106633.2	ENSMUSG00000106633.2-I	Gm43431
ENSMUSG00000105013.2	ENSMUSG00000105013.2-I	Gm7721
ENSMUSG00000029288.12	ENSMUSG00000029288.12-I	Ambn
ENSMUSG00000029286.13	ENSMUSG00000029286.13-I	Enam
ENSMUSG00000070697.5	ENSMUSG00000070697.5-I	Utp3
ENSMUSG00000029291.12	ENSMUSG00000029291.12-I	Rufy3
ENSMUSG00000006262.16	ENSMUSG00000006262.16-I	Mob1b
ENSMUSG00000029366.11	ENSMUSG00000029366.11-I	Dck
ENSMUSG00000105640.2	ENSMUSG00000105640.2-I	Gm42912
ENSMUSG00000060961.17	ENSMUSG00000060961.17-I	Slc4a4
ENSMUSG00000104715.2	ENSMUSG00000104715.2-I	Gm43515
ENSMUSG00000035528.5	ENSMUSG00000035528.5-I	Npffr2
ENSMUSG00000077175.3	ENSMUSG00000077175.3-I	Gm25758
ENSMUSG00000043618.10	ENSMUSG00000043618.10-I	Eif5al3-ps
ENSMUSG00000054945.5	ENSMUSG00000054945.5-I	Gm9958
ENSMUSG00000106725.2	ENSMUSG00000106725.2-I	Gm43363
ENSMUSG00000029368.11	ENSMUSG00000029368.11-I	Alb
ENSMUSG00000054932.7	ENSMUSG00000054932.7-I	Afp
ENSMUSG00000029369.18	ENSMUSG00000029369.18-I	Afm
ENSMUSG00000106705.2	ENSMUSG00000106705.2-I	Gm2602
ENSMUSG00000070690.8	ENSMUSG00000070690.8-I	Albfm1
ENSMUSG00000107072.2	ENSMUSG00000107072.2-I	Gm43090
ENSMUSG00000029371.8	ENSMUSG00000029371.8-I	Cxcl5
ENSMUSG00000029372.8	ENSMUSG00000029372.8-I	Ppbp
ENSMUSG00000029373.8	ENSMUSG00000029373.8-I	Pf4
ENSMUSG00000029379.11	ENSMUSG00000029379.11-I	Cxcl3
ENSMUSG00000029375.7	ENSMUSG00000029375.7-I	Cxcl15
ENSMUSG00000106957.2	ENSMUSG00000106957.2-I	Gm43085
ENSMUSG00000107044.2	ENSMUSG00000107044.2-I	Gm43086
ENSMUSG00000029380.12	ENSMUSG00000029380.12-I	Cxcl1
ENSMUSG00000058427.11	ENSMUSG00000058427.11-I	Cxcl2
ENSMUSG00000107218.2	ENSMUSG00000107218.2-I	Gm42530
ENSMUSG00000029376.9	ENSMUSG00000029376.9-I	Mthfd2l
ENSMUSG00000035020.12	ENSMUSG00000035020.12-I	Epgn
ENSMUSG00000029377.6	ENSMUSG00000029377.6-I	Ereg
ENSMUSG00000029378.6	ENSMUSG00000029378.6-I	Areg
ENSMUSG00000034981.10	ENSMUSG00000034981.10-I	Parm1
ENSMUSG00000107337.2	ENSMUSG00000107337.2-I	Gm43596
ENSMUSG00000102644.6	ENSMUSG00000102644.6-I	Thap6
ENSMUSG00000096035.3	ENSMUSG00000096035.3-I	Odaph
ENSMUSG00000029407.11	ENSMUSG00000029407.11-I	Uso1
ENSMUSG00000084745.3	ENSMUSG00000084745.3-I	Gm25290
ENSMUSG00000106698.2	ENSMUSG00000106698.2-I	Gm43599
ENSMUSG00000088623.3	ENSMUSG00000088623.3-I	Gm23031
ENSMUSG00000034842.17	ENSMUSG00000034842.17-I	Art3
ENSMUSG00000082068.2	ENSMUSG00000082068.2-I	Gm2673
ENSMUSG00000099160.3	ENSMUSG00000099160.3-I	Mir6415
ENSMUSG00000057068.16	ENSMUSG00000057068.16-I	Fam47e
ENSMUSG00000047963.8	ENSMUSG00000047963.8-I	Stbd1
ENSMUSG00000029381.17	ENSMUSG00000029381.17-I	Shroom3
ENSMUSG00000092266.2	ENSMUSG00000092266.2-I	Gm20500
ENSMUSG00000106930.2	ENSMUSG00000106930.2-I	Gm6450
ENSMUSG00000088240.3	ENSMUSG00000088240.3-I	Gm22915
ENSMUSG00000107374.2	ENSMUSG00000107374.2-I	Gm43172
ENSMUSG00000058013.12	ENSMUSG00000058013.12-I	Septin11
ENSMUSG00000107019.2	ENSMUSG00000107019.2-I	Gm43682
ENSMUSG00000083700.2	ENSMUSG00000083700.2-I	Gm2986
ENSMUSG00000029384.6	ENSMUSG00000029384.6-I	2010109A12Rik
ENSMUSG00000029385.15	ENSMUSG00000029385.15-I	Ccng2
ENSMUSG00000107356.2	ENSMUSG00000107356.2-I	Gm18118
ENSMUSG00000106699.2	ENSMUSG00000106699.2-I	Gm43224
ENSMUSG00000106954.2	ENSMUSG00000106954.2-I	Gm43226
